[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2016-01-06\23.gcd
Output Date	1/11/2016
Output Time	1:19:43 PM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	9600
Start Time(min)	0.001
End Time(min)	6.400
R.Time (min)	Intensity
0.00050	38
0.00117	38
0.00183	38
0.00250	38
0.00317	38
0.00383	38
0.00450	38
0.00517	38
0.00583	38
0.00650	38
0.00717	38
0.00783	37
0.00850	36
0.00917	35
0.00983	33
0.01050	31
0.01117	28
0.01183	25
0.01250	21
0.01317	17
0.01383	12
0.01450	6
0.01517	0
0.01583	-6
0.01650	-13
0.01717	-20
0.01783	-27
0.01850	-35
0.01917	-42
0.01983	-50
0.02050	-57
0.02117	-65
0.02183	-72
0.02250	-79
0.02317	-87
0.02383	-93
0.02450	-100
0.02517	-106
0.02583	-112
0.02650	-118
0.02717	-124
0.02783	-129
0.02850	-134
0.02917	-139
0.02983	-143
0.03050	-147
0.03117	-151
0.03183	-154
0.03250	-157
0.03317	-160
0.03383	-163
0.03450	-165
0.03517	-167
0.03583	-169
0.03650	-171
0.03717	-172
0.03783	-174
0.03850	-175
0.03917	-175
0.03983	-176
0.04050	-177
0.04117	-177
0.04183	-177
0.04250	-178
0.04317	-178
0.04383	-177
0.04450	-177
0.04517	-177
0.04583	-177
0.04650	-176
0.04717	-176
0.04783	-175
0.04850	-174
0.04917	-174
0.04983	-173
0.05050	-172
0.05117	-171
0.05183	-170
0.05250	-169
0.05317	-168
0.05383	-167
0.05450	-166
0.05517	-165
0.05583	-164
0.05650	-163
0.05717	-162
0.05783	-161
0.05850	-160
0.05917	-159
0.05983	-158
0.06050	-156
0.06117	-155
0.06183	-154
0.06250	-153
0.06317	-152
0.06383	-151
0.06450	-149
0.06517	-148
0.06583	-147
0.06650	-146
0.06717	-145
0.06783	-144
0.06850	-144
0.06917	-143
0.06983	-142
0.07050	-141
0.07117	-140
0.07183	-139
0.07250	-138
0.07317	-137
0.07383	-136
0.07450	-136
0.07517	-135
0.07583	-134
0.07650	-133
0.07717	-132
0.07783	-132
0.07850	-131
0.07917	-130
0.07983	-129
0.08050	-129
0.08117	-128
0.08183	-127
0.08250	-127
0.08317	-126
0.08383	-126
0.08450	-125
0.08517	-125
0.08583	-124
0.08650	-123
0.08717	-119
0.08783	-112
0.08850	-99
0.08917	-77
0.08983	-35
0.09050	31
0.09117	123
0.09183	243
0.09250	415
0.09317	617
0.09383	842
0.09450	1099
0.09517	1381
0.09583	1686
0.09650	2027
0.09717	2417
0.09783	2891
0.09850	3418
0.09917	3969
0.09983	4537
0.10050	5126
0.10117	5710
0.10183	6317
0.10250	6941
0.10317	7579
0.10383	8215
0.10450	8861
0.10517	9507
0.10583	10185
0.10650	10870
0.10717	11540
0.10783	12190
0.10850	12837
0.10917	13478
0.10983	14102
0.11050	14711
0.11117	15332
0.11183	15969
0.11250	16606
0.11317	17228
0.11383	17825
0.11450	18423
0.11517	18992
0.11583	19519
0.11650	20013
0.11717	20484
0.11783	20972
0.11850	21430
0.11917	21843
0.11983	22223
0.12050	22654
0.12117	23086
0.12183	23495
0.12250	23885
0.12317	24278
0.12383	24630
0.12450	24955
0.12517	25277
0.12583	25576
0.12650	25837
0.12717	26062
0.12783	26246
0.12850	26398
0.12917	26514
0.12983	26596
0.13050	26649
0.13117	26670
0.13183	26662
0.13250	26656
0.13317	26666
0.13383	26660
0.13450	26634
0.13517	26644
0.13583	26903
0.13650	28144
0.13717	32303
0.13783	43701
0.13850	70328
0.13917	126168
0.13983	231720
0.14050	414543
0.14117	703838
0.14183	1128596
0.14250	1713749
0.14317	2481300
0.14383	3448412
0.14450	4627895
0.14517	6027496
0.14583	7651854
0.14650	9501975
0.14717	11569343
0.14783	13825035
0.14850	16262228
0.14917	18929414
0.14983	21868855
0.15050	25089289
0.15117	28578375
0.15183	32312415
0.15250	36262741
0.15317	40399147
0.15383	44692175
0.15450	49113831
0.15517	53638075
0.15583	58240172
0.15650	62896993
0.15717	67586763
0.15783	72289200
0.15850	76984915
0.15917	81656180
0.15983	86286454
0.16050	90860725
0.16117	95365229
0.16183	99787358
0.16250	104115634
0.16317	108339836
0.16383	112450784
0.16450	116440479
0.16517	120301669
0.16583	124027808
0.16650	127613354
0.16717	131053615
0.16783	134345006
0.16850	137484719
0.16917	140470824
0.16983	143301682
0.17050	145976435
0.17117	148494680
0.17183	150856925
0.17250	153064679
0.17317	155120417
0.17383	157026116
0.17450	158783033
0.17517	160391596
0.17583	161852576
0.17650	163166706
0.17717	164335435
0.17783	165360621
0.17850	166244608
0.17917	166989896
0.17983	167599129
0.18050	168075128
0.18117	168421039
0.18183	168640293
0.18250	168736508
0.18317	168713544
0.18383	168575194
0.18450	168325329
0.18517	167967740
0.18583	167506354
0.18650	166944916
0.18717	166287283
0.18783	165537246
0.18850	164698682
0.18917	163775368
0.18983	162771159
0.19050	161689815
0.19117	160535148
0.19183	159310882
0.19250	158020779
0.19317	156668455
0.19383	155257478
0.19450	153791355
0.19517	152273580
0.19583	150707609
0.19650	149096802
0.19717	147444441
0.19783	145753738
0.19850	144027898
0.19917	142270089
0.19983	140483517
0.20050	138671412
0.20117	136837326
0.20183	134985359
0.20250	133119683
0.20317	131243661
0.20383	129359507
0.20450	127468548
0.20517	125571752
0.20583	123669997
0.20650	121764316
0.20717	119855918
0.20783	117946210
0.20850	116036668
0.20917	114128802
0.20983	112224104
0.21050	110324058
0.21117	108430106
0.21183	106543635
0.21250	104665965
0.21317	102798333
0.21383	100941910
0.21450	99097789
0.21517	97267036
0.21583	95450641
0.21650	93649527
0.21717	91864547
0.21783	90096504
0.21850	88346145
0.21917	86614171
0.21983	84901209
0.22050	83207840
0.22117	81534590
0.22183	79881948
0.22250	78250344
0.22317	76640166
0.22383	75051755
0.22450	73485413
0.22517	71941409
0.22583	70419967
0.22650	68921280
0.22717	67445504
0.22783	65992767
0.22850	64563157
0.22917	63156736
0.22983	61773523
0.23050	60413517
0.23117	59076686
0.23183	57762986
0.23250	56472342
0.23317	55204668
0.23383	53959856
0.23450	52737780
0.23517	51538297
0.23583	50361249
0.23650	49206462
0.23717	48073754
0.23783	46962927
0.23850	45873786
0.23917	44806147
0.23983	43759854
0.24050	42734758
0.24117	41730676
0.24183	40747374
0.24250	39784583
0.24317	38842028
0.24383	37919423
0.24450	37016468
0.24517	36132831
0.24583	35268162
0.24650	34422096
0.24717	33594273
0.24783	32784343
0.24850	31991967
0.24917	31216819
0.24983	30458585
0.25050	29716963
0.25117	28991662
0.25183	28282396
0.25250	27588889
0.25317	26910867
0.25383	26248061
0.25450	25600208
0.25517	24967040
0.25583	24348291
0.25650	23743693
0.25717	23152980
0.25783	22575891
0.25850	22012167
0.25917	21461545
0.25983	20923768
0.26050	20398580
0.26117	19885732
0.26183	19384978
0.26250	18896077
0.26317	18418791
0.26383	17952884
0.26450	17498123
0.26517	17054281
0.26583	16621127
0.26650	16198435
0.26717	15785982
0.26783	15383547
0.26850	14990913
0.26917	14607864
0.26983	14234191
0.27050	13869687
0.27117	13514147
0.27183	13167374
0.27250	12829171
0.27317	12499347
0.27383	12177715
0.27450	11864091
0.27517	11558295
0.27583	11260150
0.27650	10969483
0.27717	10686124
0.27783	10409906
0.27850	10140665
0.27917	9878241
0.27983	9622474
0.28050	9373211
0.28117	9130300
0.28183	8893592
0.28250	8662942
0.28317	8438207
0.28383	8219249
0.28450	8005929
0.28517	7798113
0.28583	7595668
0.28650	7398463
0.28717	7206371
0.28783	7019270
0.28850	6837038
0.28917	6659557
0.28983	6486714
0.29050	6318397
0.29117	6154496
0.29183	5994906
0.29250	5839522
0.29317	5688243
0.29383	5540968
0.29450	5397603
0.29517	5258050
0.29583	5122218
0.29650	4990016
0.29717	4861353
0.29783	4736144
0.29850	4614303
0.29917	4495747
0.29983	4380395
0.30050	4268168
0.30117	4158989
0.30183	4052781
0.30250	3949470
0.30317	3848983
0.30383	3751248
0.30450	3656195
0.30517	3563756
0.30583	3473864
0.30650	3386454
0.30717	3301463
0.30783	3218829
0.30850	3138492
0.30917	3060392
0.30983	2984471
0.31050	2910674
0.31117	2838944
0.31183	2769229
0.31250	2701476
0.31317	2635634
0.31383	2571652
0.31450	2509483
0.31517	2449079
0.31583	2390392
0.31650	2333378
0.31717	2277991
0.31783	2224190
0.31850	2171933
0.31917	2121181
0.31983	2071893
0.32050	2024032
0.32117	1977563
0.32183	1932450
0.32250	1888662
0.32317	1846166
0.32383	1804934
0.32450	1764937
0.32517	1726152
0.32583	1688555
0.32650	1652128
0.32717	1616852
0.32783	1582712
0.32850	1549691
0.32917	1517776
0.32983	1486954
0.33050	1457209
0.33117	1428529
0.33183	1400901
0.33250	1374314
0.33317	1348759
0.33383	1324227
0.33450	1300712
0.33517	1278211
0.33583	1256721
0.33650	1236244
0.33717	1216786
0.33783	1198353
0.33850	1180956
0.33917	1164602
0.33983	1149300
0.34050	1135054
0.34117	1121867
0.34183	1109736
0.34250	1098651
0.34317	1088598
0.34383	1079553
0.34450	1071490
0.34517	1064377
0.34583	1058176
0.34650	1052848
0.34717	1048349
0.34783	1044632
0.34850	1041651
0.34917	1039355
0.34983	1037696
0.35050	1036624
0.35117	1036090
0.35183	1036044
0.35250	1036438
0.35317	1037228
0.35383	1038371
0.35450	1039827
0.35517	1041559
0.35583	1043532
0.35650	1045710
0.35717	1048063
0.35783	1050561
0.35850	1053176
0.35917	1055884
0.35983	1058664
0.36050	1061497
0.36117	1064367
0.36183	1067256
0.36250	1070152
0.36317	1073041
0.36383	1075912
0.36450	1078758
0.36517	1081569
0.36583	1084339
0.36650	1087063
0.36717	1089739
0.36783	1092367
0.36850	1094946
0.36917	1097476
0.36983	1099957
0.37050	1102388
0.37117	1104770
0.37183	1107102
0.37250	1109382
0.37317	1111609
0.37383	1113781
0.37450	1115899
0.37517	1117963
0.37583	1119974
0.37650	1121934
0.37717	1123847
0.37783	1125714
0.37850	1127539
0.37917	1129324
0.37983	1131071
0.38050	1132784
0.38117	1134468
0.38183	1136125
0.38250	1137759
