[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2016-01-04\58.gcd
Output Date	1/5/2016
Output Time	4:51:39 PM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	9600
Start Time(min)	0.001
End Time(min)	6.400
R.Time (min)	Intensity
0.00050	14
0.00117	14
0.00183	14
0.00250	14
0.00317	14
0.00383	14
0.00450	14
0.00517	15
0.00583	15
0.00650	15
0.00717	15
0.00783	16
0.00850	16
0.00917	17
0.00983	17
0.01050	18
0.01117	18
0.01183	18
0.01250	19
0.01317	19
0.01383	19
0.01450	19
0.01517	20
0.01583	20
0.01650	19
0.01717	19
0.01783	19
0.01850	19
0.01917	18
0.01983	18
0.02050	17
0.02117	16
0.02183	15
0.02250	14
0.02317	14
0.02383	12
0.02450	11
0.02517	10
0.02583	9
0.02650	8
0.02717	7
0.02783	6
0.02850	4
0.02917	3
0.02983	2
0.03050	1
0.03117	0
0.03183	-1
0.03250	-2
0.03317	-3
0.03383	-4
0.03450	-5
0.03517	-6
0.03583	-6
0.03650	-7
0.03717	-8
0.03783	-9
0.03850	-9
0.03917	-10
0.03983	-11
0.04050	-11
0.04117	-12
0.04183	-12
0.04250	-13
0.04317	-14
0.04383	-14
0.04450	-14
0.04517	-15
0.04583	-15
0.04650	-16
0.04717	-16
0.04783	-16
0.04850	-17
0.04917	-17
0.04983	-17
0.05050	-17
0.05117	-18
0.05183	-18
0.05250	-18
0.05317	-18
0.05383	-19
0.05450	-19
0.05517	-19
0.05583	-19
0.05650	-19
0.05717	-19
0.05783	-20
0.05850	-20
0.05917	-20
0.05983	-20
0.06050	-20
0.06117	-20
0.06183	-20
0.06250	-20
0.06317	-20
0.06383	-20
0.06450	-20
0.06517	-20
0.06583	-20
0.06650	-20
0.06717	-20
0.06783	-20
0.06850	-20
0.06917	-20
0.06983	-20
0.07050	-20
0.07117	-20
0.07183	-20
0.07250	-20
0.07317	-20
0.07383	-20
0.07450	-20
0.07517	-20
0.07583	-20
0.07650	-20
0.07717	-20
0.07783	-20
0.07850	-20
0.07917	-21
0.07983	-21
0.08050	-21
0.08117	-21
0.08183	-21
0.08250	-21
0.08317	-21
0.08383	-20
0.08450	-20
0.08517	-15
0.08583	-6
0.08650	13
0.08717	47
0.08783	101
0.08850	170
0.08917	268
0.08983	410
0.09050	601
0.09117	852
0.09183	1153
0.09250	1497
0.09317	1859
0.09383	2251
0.09450	2656
0.09517	3094
0.09583	3552
0.09650	4028
0.09717	4507
0.09783	5049
0.09850	5675
0.09917	6335
0.09983	7019
0.10050	7756
0.10117	8535
0.10183	9354
0.10250	10245
0.10317	11190
0.10383	12133
0.10450	13120
0.10517	14204
0.10583	15358
0.10650	16496
0.10717	17595
0.10783	18652
0.10850	19746
0.10917	20871
0.10983	21962
0.11050	23018
0.11117	24085
0.11183	25137
0.11250	26118
0.11317	27030
0.11383	27890
0.11450	28718
0.11517	29527
0.11583	30367
0.11650	31266
0.11717	32131
0.11783	32935
0.11850	33678
0.11917	34354
0.11983	34994
0.12050	35584
0.12117	36153
0.12183	36655
0.12250	37108
0.12317	37521
0.12383	37895
0.12450	38227
0.12517	38520
0.12583	38748
0.12650	38916
0.12717	39027
0.12783	39084
0.12850	39094
0.12917	39066
0.12983	39040
0.13050	39021
0.13117	39227
0.13183	40519
0.13250	45605
0.13317	61032
0.13383	100902
0.13450	190245
0.13517	367630
0.13583	677616
0.13650	1166328
0.13717	1873002
0.13783	2830414
0.13850	4060919
0.13917	5578604
0.13983	7389584
0.14050	9495602
0.14117	11895188
0.14183	14585968
0.14250	17562322
0.14317	20813873
0.14383	24325299
0.14450	28082824
0.14517	32077666
0.14583	36300591
0.14650	40737948
0.14717	45371245
0.14783	50179100
0.14850	55139289
0.14917	60230045
0.14983	65430987
0.15050	70721472
0.15117	76082999
0.15183	81498117
0.15250	86950872
0.15317	92426468
0.15383	97911572
