[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2016-01-06\17.gcd
Output Date	1/11/2016
Output Time	1:19:42 PM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	9600
Start Time(min)	0.000
End Time(min)	6.400
R.Time (min)	Intensity
0.00017	30
0.00083	30
0.00150	30
0.00217	30
0.00283	30
0.00350	30
0.00417	30
0.00483	30
0.00550	30
0.00617	30
0.00683	30
0.00750	29
0.00817	29
0.00883	29
0.00950	28
0.01017	27
0.01083	25
0.01150	24
0.01217	22
0.01283	19
0.01350	16
0.01417	13
0.01483	9
0.01550	4
0.01617	-1
0.01683	-6
0.01750	-11
0.01817	-17
0.01883	-23
0.01950	-30
0.02017	-36
0.02083	-42
0.02150	-49
0.02217	-55
0.02283	-62
0.02350	-68
0.02417	-75
0.02483	-81
0.02550	-87
0.02617	-93
0.02683	-98
0.02750	-104
0.02817	-109
0.02883	-114
0.02950	-118
0.03017	-123
0.03083	-127
0.03150	-131
0.03217	-135
0.03283	-138
0.03350	-141
0.03417	-144
0.03483	-147
0.03550	-150
0.03617	-152
0.03683	-154
0.03750	-156
0.03817	-158
0.03883	-160
0.03950	-161
0.04017	-163
0.04083	-164
0.04150	-165
0.04217	-166
0.04283	-167
0.04350	-167
0.04417	-168
0.04483	-168
0.04550	-169
0.04617	-169
0.04683	-169
0.04750	-169
0.04817	-169
0.04883	-169
0.04950	-169
0.05017	-169
0.05083	-169
0.05150	-169
0.05217	-169
0.05283	-168
0.05350	-168
0.05417	-168
0.05483	-167
0.05550	-167
0.05617	-167
0.05683	-166
0.05750	-166
0.05817	-166
0.05883	-165
0.05950	-165
0.06017	-164
0.06083	-164
0.06150	-163
0.06217	-163
0.06283	-162
0.06350	-162
0.06417	-162
0.06483	-161
0.06550	-161
0.06617	-160
0.06683	-160
0.06750	-160
0.06817	-159
0.06883	-159
0.06950	-159
0.07017	-158
0.07083	-158
0.07150	-158
0.07217	-157
0.07283	-157
0.07350	-157
0.07417	-157
0.07483	-156
0.07550	-156
0.07617	-156
0.07683	-156
0.07750	-155
0.07817	-155
0.07883	-155
0.07950	-154
0.08017	-154
0.08083	-154
0.08150	-153
0.08217	-153
0.08283	-153
0.08350	-152
0.08417	-152
0.08483	-152
0.08550	-151
0.08617	-151
0.08683	-150
0.08750	-148
0.08817	-144
0.08883	-137
0.08950	-122
0.09017	-96
0.09083	-61
0.09150	-16
0.09217	52
0.09283	176
0.09350	325
0.09417	505
0.09483	717
0.09550	989
0.09617	1307
0.09683	1691
0.09750	2103
0.09817	2564
0.09883	3106
0.09950	3700
0.10017	4349
0.10083	5028
0.10150	5757
