[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2016-01-11\500_2PA.gcd
Output Date	1/11/2016
Output Time	1:18:02 PM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	9599
Start Time(min)	0.001
End Time(min)	6.399
R.Time (min)	Intensity
0.00067	2
0.00133	3
0.00200	3
0.00267	3
0.00333	3
0.00400	3
0.00467	3
0.00533	3
0.00600	3
0.00667	3
0.00733	3
0.00800	4
0.00867	4
0.00933	4
0.01000	4
0.01067	4
0.01133	4
0.01200	4
0.01267	4
0.01333	4
0.01400	4
0.01467	4
0.01533	3
0.01600	3
0.01667	3
0.01733	3
0.01800	2
0.01867	2
0.01933	1
0.02000	1
0.02067	1
0.02133	0
0.02200	-1
0.02267	-1
0.02333	-2
0.02400	-3
0.02467	-3
0.02533	-4
0.02600	-5
0.02667	-6
0.02733	-6
0.02800	-7
0.02867	-8
0.02933	-9
0.03000	-10
0.03067	-11
0.03133	-12
0.03200	-13
0.03267	-14
0.03333	-15
0.03400	-16
0.03467	-17
0.03533	-18
0.03600	-19
0.03667	-19
0.03733	-20
0.03800	-21
0.03867	-22
0.03933	-23
0.04000	-24
0.04067	-25
0.04133	-26
0.04200	-26
0.04267	-27
0.04333	-28
0.04400	-29
0.04467	-30
0.04533	-30
0.04600	-31
0.04667	-32
0.04733	-33
0.04800	-33
0.04867	-34
0.04933	-35
0.05000	-35
0.05067	-36
0.05133	-37
0.05200	-37
0.05267	-38
0.05333	-38
0.05400	-39
0.05467	-39
0.05533	-40
0.05600	-41
0.05667	-41
0.05733	-42
0.05800	-42
0.05867	-43
0.05933	-43
0.06000	-43
0.06067	-44
0.06133	-44
0.06200	-45
0.06267	-45
0.06333	-45
0.06400	-46
0.06467	-46
0.06533	-46
0.06600	-47
0.06667	-47
0.06733	-47
0.06800	-48
0.06867	-48
0.06933	-49
0.07000	-49
0.07067	-49
0.07133	-50
0.07200	-50
0.07267	-50
0.07333	-51
0.07400	-51
0.07467	-51
0.07533	-52
0.07600	-52
0.07667	-52
0.07733	-52
0.07800	-53
0.07867	-49
0.07933	-36
0.08000	-6
0.08067	57
0.08133	167
0.08200	339
0.08267	561
0.08333	819
0.08400	1119
0.08467	1463
0.08533	1855
0.08600	2294
0.08667	2767
0.08733	3318
0.08800	3934
0.08867	4591
0.08933	5313
0.09000	6086
0.09067	6923
0.09133	7779
0.09200	8664
0.09267	9583
0.09333	10506
0.09400	11469
0.09467	12457
0.09533	13479
0.09600	14529
0.09667	15602
0.09733	16678
0.09800	17723
0.09867	18739
0.09933	19766
0.10000	20836
0.10067	21877
0.10133	22877
0.10200	23830
0.10267	24737
0.10333	25606
0.10400	26462
0.10467	27323
0.10533	28168
0.10600	28962
0.10667	29700
0.10733	30386
0.10800	31029
0.10867	31633
0.10933	32192
0.11000	32699
0.11067	33149
0.11133	33546
0.11200	33925
0.11267	34277
0.11333	34599
0.11400	34893
0.11467	35159
0.11533	35374
0.11600	35546
0.11667	35676
0.11733	35772
0.11800	35830
0.11867	35850
0.11933	35833
0.12000	35777
0.12067	35712
0.12133	35655
0.12200	35685
0.12267	36350
0.12333	39759
0.12400	51670
0.12467	85515
0.12533	166724
0.12600	337754
0.12667	651920
0.12733	1169006
0.12800	1946274
0.12867	3036643
0.12933	4480300
0.13000	6305416
0.13067	8525126
0.13133	11142176
0.13200	14149494
0.13267	17534279
0.13333	21278687
0.13400	25361851
0.13467	29760519
0.13533	34450007
0.13600	39405238
0.13667	44601130
0.13733	50013342
0.13800	55618454
0.13867	61393961
0.13933	67318607
0.14000	73372561
0.14067	79537301
0.14133	85795638
0.14200	92131368
0.14267	98529667
0.14333	104975829
0.14400	111456084
0.14467	117958025
0.14533	124470112
0.14600	130981521
0.14667	137481986
0.14733	143962091
0.14800	150413216
0.14867	156827652
0.14933	163198094
0.15000	169517623
0.15067	175780275
0.15133	181980739
0.15200	188113914
0.15267	194175095
0.15333	200159716
0.15400	206063714
0.15467	211883541
0.15533	217616206
0.15600	223258934
0.15667	228809181
0.15733	234264692
0.15800	239623351
0.15867	244883672
0.15933	250044166
0.16000	255103675
0.16067	260061095
0.16133	264915761
0.16200	269667332
0.16267	274315648
0.16333	278860529
0.16400	283301804
0.16467	287639427
0.16533	291873760
0.16600	296005022
0.16667	300033621
0.16733	303960065
0.16800	307785037
0.16867	311509588
0.16933	315134842
0.17000	318661645
0.17067	322090967
0.17133	325424131
0.17200	328662506
0.17267	331807339
0.17333	334859862
0.17400	337821517
0.17467	340693752
0.17533	343478363
0.17600	346177023
0.17667	348791396
0.17733	351322777
0.17800	353772204
0.17867	356139900
0.17933	358424595
0.18000	360624714
0.18067	362728810
0.18133	364688087
0.18200	366431235
0.18267	367924112
0.18333	369169226
0.18400	370176595
0.18467	370956198
0.18533	371517355
0.18600	371868599
0.18667	372017648
0.18733	371971368
0.18800	371736308
0.18867	371318140
0.18933	370722019
0.19000	369952275
0.19067	369013034
0.19133	367907875
0.19200	366640237
0.19267	365213029
0.19333	363629188
0.19400	361891295
0.19467	360002061
0.19533	357963990
0.19600	355779745
0.19667	353451985
0.19733	350983504
0.19800	348377100
0.19867	345635672
0.19933	342762468
0.20000	339760876
0.20067	336634504
0.20133	333387104
0.20200	330022876
0.20267	326546086
0.20333	322961420
0.20400	319273662
0.20467	315488054
0.20533	311609918
0.20600	307644979
0.20667	303599079
0.20733	299478370
0.20800	295289037
0.20867	291037466
0.20933	286730011
0.21000	282373100
0.21067	277973059
0.21133	273536210
0.21200	269068748
0.21267	264576767
0.21333	260066190
0.21400	255542753
0.21467	251012001
0.21533	246479246
0.21600	241949594
0.21667	237427896
0.21733	232918767
0.21800	228426570
0.21867	223955438
0.21933	219509259
0.22000	215091693
0.22067	210706147
0.22133	206355807
0.22200	202043623
0.22267	197772346
0.22333	193544496
0.22400	189362397
0.22467	185228169
0.22533	181143753
0.22600	177110900
0.22667	173131189
0.22733	169206032
0.22800	165336684
0.22867	161524250
0.22933	157769690
0.23000	154073828
0.23067	150437360
0.23133	146860864
0.23200	143344798
0.23267	139889516
0.23333	136495266
0.23400	133162204
0.23467	129890401
0.23533	126679840
0.23600	123530427
0.23667	120441996
0.23733	117414310
0.23800	114447075
0.23867	111539936
0.23933	108692484
0.24000	105904258
0.24067	103174753
0.24133	100503424
0.24200	97889688
0.24267	95332925
0.24333	92832485
0.24400	90387693
0.24467	87997843
0.24533	85662207
0.24600	83380037
0.24667	81150567
0.24733	78973014
0.24800	76846586
0.24867	74770474
0.24933	72743862
0.25000	70765923
0.25067	68835829
0.25133	66952742
0.25200	65115825
0.25267	63324238
0.25333	61577140
0.25400	59873688
0.25467	58213043
0.25533	56594366
0.25600	55016826
0.25667	53479594
0.25733	51981846
0.25800	50522763
0.25867	49101531
0.25933	47717347
0.26000	46369413
0.26067	45056942
0.26133	43779154
0.26200	42535279
0.26267	41324556
0.26333	40146232
0.26400	38999566
0.26467	37883825
0.26533	36798292
0.26600	35742256
0.26667	34715020
0.26733	33715897
0.26800	32744209
0.26867	31799295
0.26933	30880500
0.27000	29987185
0.27067	29118720
0.27133	28274485
0.27200	27453876
0.27267	26656297
0.27333	25881165
0.27400	25127908
0.27467	24395966
0.27533	23684792
0.27600	22993849
0.27667	22322610
0.27733	21670560
0.27800	21037194
0.27867	20422019
0.27933	19824554
0.28000	19244330
0.28067	18680884
0.28133	18133765
0.28200	17602533
0.28267	17086756
0.28333	16586016
0.28400	16099902
0.28467	15628015
0.28533	15169963
0.28600	14725365
0.28667	14293849
0.28733	13875050
0.28800	13468615
0.28867	13074198
0.28933	12691463
0.29000	12320080
0.29067	11959728
0.29133	11610097
0.29200	11270882
0.29267	10941785
0.29333	10622517
0.29400	10312797
0.29467	10012352
0.29533	9720914
0.29600	9438224
0.29667	9164028
0.29733	8898080
0.29800	8640140
0.29867	8389975
0.29933	8147358
0.30000	7912069
0.30067	7683892
0.30133	7462618
0.30200	7248045
0.30267	7039973
0.30333	6838212
0.30400	6642573
0.30467	6452875
0.30533	6268942
0.30600	6090601
0.30667	5917685
0.30733	5750033
0.30800	5587485
0.30867	5429889
0.30933	5277096
0.31000	5128963
0.31067	4985348
0.31133	4846114
0.31200	4711129
0.31267	4580264
0.31333	4453395
0.31400	4330399
0.31467	4211160
0.31533	4095563
0.31600	3983497
0.31667	3874853
0.31733	3769528
0.31800	3667418
0.31867	3568427
0.31933	3472458
0.32000	3379419
0.32067	3289220
0.32133	3201772
0.32200	3116992
0.32267	3034797
0.32333	2955106
0.32400	2877842
0.32467	2802930
0.32533	2730297
0.32600	2659872
0.32667	2591587
0.32733	2525374
0.32800	2461169
0.32867	2398910
0.32933	2338536
0.33000	2279988
0.33067	2223209
0.33133	2168143
0.33200	2114738
0.33267	2062941
0.33333	2012702
0.33400	1963972
0.33467	1916704
0.33533	1870853
0.33600	1826373
0.33667	1783223
0.33733	1741359
0.33800	1700742
0.33867	1661332
0.33933	1623091
0.34000	1585982
0.34067	1549971
0.34133	1515022
0.34200	1481102
0.34267	1448178
0.34333	1416220
0.34400	1385197
0.34467	1355080
0.34533	1325841
0.34600	1297452
0.34667	1269886
0.34733	1243118
0.34800	1217123
0.34867	1191875
0.34933	1167352
0.35000	1143531
0.35067	1120391
0.35133	1097909
0.35200	1076064
0.35267	1054837
0.35333	1034207
0.35400	1014157
0.35467	994668
0.35533	975723
0.35600	957304
0.35667	939394
0.35733	921978
0.35800	905041
0.35867	888567
0.35933	872542
0.36000	856952
0.36067	841784
0.36133	827024
0.36200	812659
0.36267	798679
0.36333	785069
0.36400	771820
0.36467	758920
0.36533	746358
0.36600	734123
0.36667	722207
0.36733	710598
0.36800	699288
0.36867	688266
0.36933	677526
0.37000	667057
0.37067	656851
0.37133	646901
0.37200	637198
0.37267	627736
0.37333	618506
0.37400	609503
0.37467	600717
0.37533	592145
0.37600	583778
0.37667	575610
0.37733	567637
0.37800	559852
0.37867	552249
0.37933	544823
0.38000	537568
0.38067	530480
0.38133	523553
0.38200	516782
0.38267	510164
0.38333	503694
0.38400	497367
0.38467	491180
0.38533	485127
0.38600	479206
0.38667	473412
0.38733	467742
0.38800	462193
0.38867	456760
0.38933	451441
0.39000	446232
0.39067	441131
0.39133	436133
0.39200	431237
0.39267	426439
0.39333	421736
0.39400	417127
0.39467	412608
0.39533	408177
0.39600	403832
0.39667	399569
0.39733	395387
0.39800	391283
0.39867	387256
0.39933	383304
0.40000	379424
0.40067	375616
0.40133	371876
0.40200	368203
0.40267	364595
0.40333	361051
0.40400	357568
0.40467	354146
0.40533	350783
0.40600	347477
0.40667	344226
0.40733	341030
0.40800	337887
0.40867	334796
0.40933	331755
0.41000	328764
0.41067	325820
0.41133	322924
0.41200	320073
0.41267	317267
0.41333	314504
0.41400	311785
0.41467	309106
0.41533	306468
0.41600	303870
0.41667	301311
0.41733	298790
0.41800	296306
0.41867	293858
0.41933	291447
0.42000	289070
0.42067	286727
0.42133	284418
0.42200	282141
0.42267	279897
0.42333	277684
0.42400	275501
0.42467	273349
0.42533	271226
0.42600	269132
0.42667	267066
0.42733	265028
0.42800	263016
0.42867	261031
0.42933	259071
0.43000	257136
0.43067	255225
0.43133	253338
0.43200	251475
0.43267	249635
0.43333	247818
0.43400	246022
0.43467	244248
0.43533	242495
0.43600	240764
0.43667	239053
0.43733	237362
0.43800	235690
0.43867	234038
0.43933	232406
0.44000	230792
0.44067	229197
0.44133	227620
0.44200	226060
0.44267	224518
0.44333	222994
0.44400	221486
0.44467	219995
0.44533	218521
0.44600	217063
0.44667	215620
0.44733	214194
0.44800	212782
0.44867	211386
0.44933	210005
0.45000	208638
0.45067	207286
