[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2016-01-11\5_benzil.gcd
Output Date	1/11/2016
Output Time	1:18:01 PM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	9599
Start Time(min)	0.001
End Time(min)	6.399
R.Time (min)	Intensity
0.00067	-6
0.00133	-6
0.00200	-6
0.00267	-6
0.00333	-6
0.00400	-6
0.00467	-6
0.00533	-6
0.00600	-6
0.00667	-7
0.00733	-7
0.00800	-7
0.00867	-7
0.00933	-8
0.01000	-8
0.01067	-9
0.01133	-10
0.01200	-11
0.01267	-12
0.01333	-13
0.01400	-15
0.01467	-16
0.01533	-18
0.01600	-19
0.01667	-21
0.01733	-23
0.01800	-26
0.01867	-28
0.01933	-30
0.02000	-33
0.02067	-35
0.02133	-38
0.02200	-41
0.02267	-44
0.02333	-47
0.02400	-49
0.02467	-52
0.02533	-56
0.02600	-59
0.02667	-62
0.02733	-65
0.02800	-68
0.02867	-71
0.02933	-74
0.03000	-77
0.03067	-79
0.03133	-82
0.03200	-85
0.03267	-88
0.03333	-90
0.03400	-93
0.03467	-95
0.03533	-98
0.03600	-100
0.03667	-102
0.03733	-105
0.03800	-107
0.03867	-109
0.03933	-111
0.04000	-113
0.04067	-115
0.04133	-117
0.04200	-119
0.04267	-120
0.04333	-122
0.04400	-124
0.04467	-125
0.04533	-127
0.04600	-128
0.04667	-130
0.04733	-131
0.04800	-133
0.04867	-134
0.04933	-135
0.05000	-137
0.05067	-138
0.05133	-139
0.05200	-141
0.05267	-142
0.05333	-143
0.05400	-144
0.05467	-146
0.05533	-147
0.05600	-148
0.05667	-149
0.05733	-151
0.05800	-152
0.05867	-153
0.05933	-154
0.06000	-156
0.06067	-157
0.06133	-158
0.06200	-159
0.06267	-161
0.06333	-162
0.06400	-163
0.06467	-164
0.06533	-166
0.06600	-167
0.06667	-168
0.06733	-170
0.06800	-171
0.06867	-172
0.06933	-174
0.07000	-175
0.07067	-176
0.07133	-178
0.07200	-179
0.07267	-180
0.07333	-181
0.07400	-183
0.07467	-184
0.07533	-185
0.07600	-187
0.07667	-188
0.07733	-189
0.07800	-190
0.07867	-190
0.07933	-187
0.08000	-165
0.08067	-110
0.08133	-18
0.08200	127
0.08267	367
