[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\LabSolutions\Data\Project1\stephen\2015-12-21\long\400nmbenzilwater.gcd
Output Date	12/22/2015
Output Time	11:04:52 AM

[Configuration]
Instrument Name	WEISSTA-PC-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#2
Detector Name	DFID1
# of Channels	1

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	17999
Start Time(min)	0.001
End Time(min)	11.999
R.Time (min)	Intensity
0.00067	-104
0.00133	-104
0.00200	-104
0.00267	-104
0.00333	-103
0.00400	-103
0.00467	-103
0.00533	-102
0.00600	-102
0.00667	-101
0.00733	-100
0.00800	-99
0.00867	-98
0.00933	-96
0.01000	-94
0.01067	-91
0.01133	-89
0.01200	-86
0.01267	-83
0.01333	-79
0.01400	-76
0.01467	-72
0.01533	-68
0.01600	-64
0.01667	-60
0.01733	-57
0.01800	-53
0.01867	-49
0.01933	-46
0.02000	-43
0.02067	-40
0.02133	-37
0.02200	-34
0.02267	-32
0.02333	-30
0.02400	-28
0.02467	-26
0.02533	-24
0.02600	-23
0.02667	-22
0.02733	-21
0.02800	-20
0.02867	-19
0.02933	-19
0.03000	-18
0.03067	-18
0.03133	-18
0.03200	-18
0.03267	-18
0.03333	-18
0.03400	-18
0.03467	-18
0.03533	-19
0.03600	-19
0.03667	-20
0.03733	-20
0.03800	-21
0.03867	-21
0.03933	-22
0.04000	-22
0.04067	-23
0.04133	-23
0.04200	-24
0.04267	-25
0.04333	-25
0.04400	-26
0.04467	-27
0.04533	-27
0.04600	-28
0.04667	-29
0.04733	-29
0.04800	-30
0.04867	-31
0.04933	-31
0.05000	-32
0.05067	-32
0.05133	-33
0.05200	-33
0.05267	-34
0.05333	-34
0.05400	-35
0.05467	-35
0.05533	-35
0.05600	-36
0.05667	-36
0.05733	-37
0.05800	-37
0.05867	-38
0.05933	-38
0.06000	-38
0.06067	-39
0.06133	-39
0.06200	-39
0.06267	-40
0.06333	-40
0.06400	-40
0.06467	-40
0.06533	-41
0.06600	-41
0.06667	-41
0.06733	-41
0.06800	-41
0.06867	-41
0.06933	-41
0.07000	-41
0.07067	-41
0.07133	-41
0.07200	-41
0.07267	-41
0.07333	-41
0.07400	-41
0.07467	-41
0.07533	-41
0.07600	-41
0.07667	-42
0.07733	-42
0.07800	-42
0.07867	-42
0.07933	-42
0.08000	-42
0.08067	-42
0.08133	-42
0.08200	-42
0.08267	-42
0.08333	-42
0.08400	-42
0.08467	-42
0.08533	-42
0.08600	-42
0.08667	-41
0.08733	-41
0.08800	-41
0.08867	-40
0.08933	-38
0.09000	-34
0.09067	-28
0.09133	-16
0.09200	7
0.09267	42
0.09333	101
0.09400	201
0.09467	345
0.09533	541
0.09600	802
0.09667	1149
0.09733	1561
0.09800	2002
0.09867	2484
0.09933	3016
0.10000	3633
0.10067	4341
0.10133	5110
0.10200	5933
0.10267	6828
0.10333	7778
0.10400	8796
0.10467	9830
0.10533	10873
0.10600	11969
0.10667	13140
0.10733	14340
0.10800	15561
0.10867	16778
0.10933	17988
0.11000	19214
0.11067	20451
0.11133	21703
0.11200	22939
0.11267	24202
0.11333	25518
0.11400	26801
0.11467	28058
0.11533	29258
0.11600	30412
0.11667	31511
0.11733	32561
0.11800	33580
0.11867	34590
0.11933	35549
0.12000	36439
0.12067	37274
0.12133	38083
0.12200	38843
0.12267	39531
0.12333	40219
0.12400	40915
0.12467	41576
0.12533	42197
0.12600	42777
0.12667	43345
0.12733	43858
0.12800	44321
0.12867	44747
0.12933	45172
0.13000	45558
0.13067	45893
0.13133	46174
0.13200	46395
0.13267	46594
0.13333	46745
0.13400	46838
0.13467	46876
0.13533	46891
0.13600	46858
0.13667	46768
0.13733	46627
0.13800	46486
0.13867	46603
0.13933	47925
0.14000	53159
0.14067	68418
0.14133	105466
0.14200	185252
0.14267	338665
0.14333	603559
0.14400	1017437
0.14467	1612452
0.14533	2411634
0.14600	3429590
0.14667	4672876
0.14733	6142459
0.14800	7834175
0.14867	9741428
0.14933	11855528
0.15000	14166307
0.15067	16651746
0.15133	19282510
0.15200	22057813
0.15267	24992600
0.15333	28095057
0.15400	31365349
0.15467	34798671
0.15533	38387531
0.15600	42122397
0.15667	45992651
0.15733	49986471
0.15800	54091911
0.15867	58296560
0.15933	62587922
0.16000	66953274
0.16067	71380072
0.16133	75856472
0.16200	80370878
0.16267	84911889
0.16333	89469056
0.16400	94032799
0.16467	98593740
0.16533	103143359
0.16600	107673579
0.16667	112177063
0.16733	116647214
0.16800	121077928
0.16867	125463909
0.16933	129801346
0.17000	134085520
0.17067	138311622
0.17133	142475964
0.17200	146575516
0.17267	150607373
0.17333	154567844
0.17400	158453602
0.17467	162261607
0.17533	165989235
0.17600	169634159
0.17667	173194226
0.17733	176667554
0.17800	180052369
0.17867	183347315
0.17933	186550977
0.18000	189662113
0.18067	192679531
0.18133	195602276
0.18200	198429465
0.18267	201160267
0.18333	203793769
0.18400	206329439
0.18467	208766764
0.18533	211105145
0.18600	213343505
0.18667	215480646
0.18733	217515183
0.18800	219445416
0.18867	221269147
0.18933	222983481
0.19000	224585096
0.19067	226069901
0.19133	227433035
0.19200	228668605
0.19267	229770601
0.19333	230732704
0.19400	231549716
0.19467	232217330
0.19533	232733161
0.19600	233095711
0.19667	233304959
0.19733	233361462
0.19800	233266673
0.19867	233022413
0.19933	232631105
0.20000	232095508
0.20067	231418873
0.20133	230604616
0.20200	229656359
0.20267	228577704
0.20333	227372547
0.20400	226045133
0.20467	224599967
0.20533	223041914
0.20600	221376068
0.20667	219607875
0.20733	217742919
0.20800	215786984
0.20867	213745833
0.20933	211625261
0.21000	209430935
0.21067	207168474
0.21133	204843299
0.21200	202460834
0.21267	200026272
0.21333	197544803
0.21400	195021510
0.21467	192461350
0.21533	189869092
0.21600	187249339
0.21667	184606490
0.21733	181944768
0.21800	179268191
0.21867	176580587
0.21933	173885594
0.22000	171186682
0.22067	168487149
0.22133	165790100
0.22200	163098475
0.22267	160415038
0.22333	157742392
0.22400	155082940
0.22467	152438943
0.22533	149812506
0.22600	147205571
0.22667	144619912
0.22733	142057175
0.22800	139518857
0.22867	137006339
0.22933	134520891
0.23000	132063681
0.23067	129635756
0.23133	127238038
0.23200	124871325
0.23267	122536307
0.23333	120233596
0.23400	117963723
0.23467	115727107
0.23533	113524078
0.23600	111354906
0.23667	109219790
0.23733	107118869
0.23800	105052215
0.23867	103019849
0.23933	101021746
0.24000	99057844
0.24067	97128022
0.24133	95232124
0.24200	93369944
0.24267	91541248
